ID,GEO_REFERENCIA,DATA_NASCIMENTO,PROFISSAO,GENERO,ESTADO_CIVIL,VALOR_01,VALOR_02,VALOR_03,VALOR_04,PERFIL
3105,428,5/7/83,ELETRICISTA E ASSEMELHADOS,M,SOLTEIRO(A),1107.69,0.00,0.00,0.00,A
3106,63,9/10/90,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),585.71,0.00,0.00,0.00,A
3107,41,3/19/77,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,22857.14,0.00,0.00,A
3108,486,10/22/83,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),12857.14,100000.00,0.00,5714.29,B
3109,547,3/29/96,MILITAR EM GERAL,F,SOLTEIRO(A),292.00,0.00,0.00,0.00,A
3110,135,8/19/87,BOLSISTA,M,SOLTEIRO(A),628.57,0.00,0.00,0.00,A
3111,427,12/12/88,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),714.29,1430.37,0.00,3228.57,A
3112,117,4/25/95,AUTÔNOMO,M,SOLTEIRO(A),342.86,0.00,0.00,0.00,A
3113,45,6/12/94,AUTÔNOMO,M,UNIAO ESTAVEL,285.71,0.00,0.00,0.00,A
3114,97,2/22/87,ADMINISTRADOR,F,SOLTEIRO(A),2228.57,14008.21,0.00,24.29,A
3115,719,11/7/81,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3663.86,0.00,0.00,4285.71,A
3116,31,4/10/80,BANCARIO E ECONOMIÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,31180.16,7454.53,1151.30,B
3117,301,6/7/79,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,0.00,0.00,0.00,B
3118,403,11/6/89,AUTÔNOMO,M,SOLTEIRO(A),857.14,10944.54,0.00,2299.12,A
3119,816,9/28/92,ESTUDANTE,M,SOLTEIRO(A),285.71,0.00,0.00,0.00,C
3120,351,7/19/94,ESTUDANTE,M,SOLTEIRO(A),285.71,0.00,0.00,228.57,A
3121,60,9/20/88,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1428.57,0.00,0.00,0.00,A
3122,43,2/15/78,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,150.72,0.00,2.93,A
3123,49,9/18/91,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),457.14,0.00,0.00,0.00,A
3124,54,4/1/85,MÉDICO,F,UNIAO ESTAVEL,400000.00,0.00,0.00,0.00,A
3125,375,8/23/93,ESTUDANTE,M,SOLTEIRO(A),85.71,0.00,0.00,0.00,A
3126,798,8/29/93,ESTUDANTE,F,SOLTEIRO(A),205.71,0.00,0.00,0.00,A
3127,150,8/15/63,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4857.14,0.00,6368.51,572.65,A
3128,24,8/2/93,BANCARIO E ECONOMIÁRIO,F,SOLTEIRO(A),1428.57,8571.43,0.00,5714.29,B
3129,960,10/5/85,SACERDOTE OU MEMBRO DE ORDENS OU SEITAS RELIGIOSAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1359.35,552.94,0.00,0.00,A
3130,226,6/15/89,ESTUDANTE,M,SOLTEIRO(A),428.57,0.00,0.00,2285.71,A
3131,837,6/12/91,ADMINISTRADOR,M,SOLTEIRO(A),857.14,0.00,0.00,142.86,A
3132,80,7/30/87,ADMINISTRADOR,M,SOLTEIRO(A),1222.86,4571.43,0.00,1000.00,A
3133,620,9/15/82,PROFESSOR DE ENSINO SUPERIOR,M,SOLTEIRO(A),1708.57,10870.39,0.00,1828.14,A
3134,46,4/22/72,SERVIDOR PÚBLICO MUNICIPAL,M,UNIAO ESTAVEL,800.00,12857.14,0.00,0.00,A
3135,130,9/5/66,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1285.71,0.00,6571.43,14285.71,A
3136,40,1/1/59,PENSIONISTA,F,VIUVO(A),2228.57,68000.00,52000.00,0.00,A
3137,27,5/21/81,AGENTE DE VIAGEM E GUIA DE TURISMO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1857.14,14285.71,0.00,0.00,C
3138,207,4/2/92,ESTUDANTE,M,SOLTEIRO(A),228.57,0.00,0.00,0.00,A
3139,833,3/27/95,ENGENHEIRO,M,SOLTEIRO(A),342.86,0.00,0.00,0.00,A
3140,768,12/7/86,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),1177.86,0.00,0.00,0.00,A
3141,43,11/21/91,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),942.86,0.00,0.00,0.00,A
3142,601,8/4/84,ADMINISTRADOR,M,SOLTEIRO(A),1142.86,0.00,0.00,0.00,A
3143,205,1/29/73,ADMINISTRADOR,M,UNIAO ESTAVEL,1142.86,8571.43,0.00,285.71,B
3144,262,5/31/84,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),942.86,0.00,0.00,0.00,A
3145,33,8/26/82,ADMINISTRADOR,F,SOLTEIRO(A),1142.86,19.26,0.00,2285.71,D
3146,877,7/28/87,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),784.60,0.00,0.00,0.00,A
3147,42,11/17/87,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,SOLTEIRO(A),1428.57,0.00,0.00,0.00,A
3148,743,8/18/81,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,0.00,0.00,A
3149,20,7/5/81,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2571.43,857.14,40277.91,2857.14,B
3150,140,12/28/95,BOLSISTA,M,SOLTEIRO(A),228.57,0.00,0.00,0.00,A
3151,742,12/22/89,ESTUDANTE,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,B
3152,44,8/29/85,ADMINISTRADOR,M,SOLTEIRO(A),714.29,0.00,0.00,0.00,C
3153,217,4/3/82,MILITAR EM GERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,4928.00,2695.93,3714.29,B
3154,868,5/16/69,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),885.71,0.00,0.00,0.00,A
3155,37,8/24/86,ESTUDANTE,F,SOLTEIRO(A),428.57,428.57,285.71,28.57,C
3156,260,3/9/94,MILITAR EM GERAL,M,SOLTEIRO(A),371.43,0.00,0.00,0.00,A
3157,880,7/15/79,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4714.29,15714.29,0.00,4285.71,A
3158,63,2/3/77,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),571.43,0.00,0.00,0.00,A
3159,781,8/28/87,SERVIDOR PÚBLICO MUNICIPAL,M,SOLTEIRO(A),342.86,0.00,0.00,0.00,A
3160,43,11/8/86,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,11428.57,0.00,0.00,B
3161,40,5/26/87,PROPRIETARIO DE MICROEMPRESAS,M,SOLTEIRO(A),1428.57,8159.72,0.00,499.49,A
3162,507,2/3/87,SERVIDOR PÚBLICO ESTADUAL,M,UNIAO ESTAVEL,685.71,0.00,0.00,0.00,A
3163,970,11/24/77,ESTUDANTE,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
3164,707,6/29/53,ECONOMISTA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),12857.14,210128.80,0.00,2.67,B
3165,840,8/21/92,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),2587.28,0.00,0.00,0.00,A
3166,41,7/3/62,SERVIDOR PÚBLICO FEDERAL,F,VIUVO(A),2000.00,25714.29,15428.57,3180.49,A
3167,83,8/9/77,MOTORISTA DE VEICULOS DE TRANSPORTE DE CARGA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,4571.43,0.00,8571.43,A
3168,72,7/16/91,AUTÔNOMO,M,SOLTEIRO(A),714.29,0.00,0.00,0.00,A
3169,130,11/13/89,ENGENHEIRO,F,SOLTEIRO(A),1428.57,0.00,0.00,0.00,A
3170,114,9/20/80,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
3171,39,12/22/87,FARMACÊUTICO,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
3172,218,2/28/79,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,0.00,0.00,0.00,A
3173,42,6/5/94,ESTUDANTE,F,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
3174,858,4/4/77,VETERINÁRIO E ZOOTECNISTA,M,DIVORCIADO(A),2857.14,0.00,0.00,0.00,A
3175,810,7/27/99,PROPRIETARIO DE MICROEMPRESAS,M,SOLTEIRO(A),285.71,0.00,0.00,670.08,A
3176,41,2/27/70,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,0.00,0.00,2285.71,A
3177,160,3/25/89,ENGENHEIRO,F,SOLTEIRO(A),2057.14,13418.27,0.00,227.76,A
3178,40,2/23/66,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,F,SOLTEIRO(A),857.14,0.00,0.00,0.00,D
3179,904,3/24/70,MEMBRO DO PODER JUDICIÁRIO: MINISTRO DE TRIB. SUP,F,SOLTEIRO(A),7142.86,0.00,0.00,57142.86,A
3180,490,5/26/81,PUBLICITÁRIO,F,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
3181,210,4/18/91,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),524.29,0.00,0.00,1142.86,A
3182,81,4/17/87,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),571.43,0.00,0.00,0.00,A
3183,715,6/16/52,ENGENHEIRO,M,SOLTEIRO(A),5142.86,114285.71,8571.43,28571.43,B
3184,110,5/10/82,TÉCNICO DE QUÍMICA,M,SOLTEIRO(A),4000.00,0.00,0.00,11428.57,A
3185,220,4/2/68,ENGENHEIRO,M,SOLTEIRO(A),1171.43,0.00,1428.57,0.00,D
3186,46,9/6/90,ENGENHEIRO,M,SOLTEIRO(A),1000.00,571.43,0.00,285.71,B
3187,590,10/29/65,MÉDICO,M,SOLTEIRO(A),1428.57,8571.43,40856.57,18479.16,B
3188,40,9/13/77,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,0.00,0.00,0.00,A
3189,72,9/8/95,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),445.71,0.00,0.00,0.00,A
3190,711,6/20/78,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1800.00,0.00,0.00,28.57,A
3191,131,4/29/95,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,0.00,0.00,B
3192,64,9/27/92,PUBLICITÁRIO,M,SOLTEIRO(A),1000.00,0.00,0.00,0.00,A
3193,51,3/29/58,SERVIDOR PÚBLICO ESTADUAL,M,DESQUITADO(A),2857.14,11628.57,4571.43,14000.00,A
3194,930,12/30/83,ENGENHEIRO,M,SOLTEIRO(A),1571.43,19170.85,0.00,10873.24,A
3195,34,1/10/93,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,SOLTEIRO(A),228.57,0.00,0.00,0.00,A
3196,21,3/25/85,QUIMICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),571.43,0.00,0.00,0.00,A
3197,134,9/27/82,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,UNIAO ESTAVEL,857.14,1724.13,5207.51,257.14,A
3198,307,1/31/80,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1912.36,6285.71,1000.00,0.00,B
3199,130,4/19/87,ENGENHEIRO,M,SOLTEIRO(A),1771.43,40000.00,0.00,0.00,A
3200,50,6/1/74,ECONOMISTA,M,SOLTEIRO(A),2857.14,85714.29,0.00,0.00,B
3201,140,1/25/69,SERVIDOR PÚBLICO ESTADUAL,F,DIVORCIADO(A),571.43,0.00,0.00,0.00,A
3202,134,2/6/58,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,F,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,1285714.29,0.00,0.00,A
3203,45,11/23/90,PUBLICITÁRIO,M,SOLTEIRO(A),2685.71,0.00,0.00,0.00,A
3204,130,12/5/75,CONTADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,42857.14,5714.29,1428.57,B
3205,219,9/17/90,AUTÔNOMO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),571.14,0.00,0.00,0.00,A
3206,71,1/12/78,PUBLICITÁRIO,M,UNIAO ESTAVEL,771.43,0.00,0.00,0.00,A
3207,54,12/24/94,ESTUDANTE,F,SOLTEIRO(A),202.86,0.00,0.00,0.00,A
3208,870,4/3/49,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,0.00,0.00,A
3209,130,8/4/80,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2628.57,10571.43,0.00,0.00,B
3210,207,5/16/89,PROFESSOR DE ENSINO SUPERIOR,M,SOLTEIRO(A),1142.86,0.00,0.00,0.00,A
3211,207,2/9/91,SERVIDOR PÚBLICO FEDERAL,F,SOLTEIRO(A),1000.00,10023.52,0.00,2.61,A
3212,35,7/13/76,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1285.71,0.00,0.00,0.00,A
3213,63,7/30/55,ADMINISTRADOR,M,DIVORCIADO(A),11142.86,14285.71,102857.14,274.24,C
3214,474,11/19/72,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,SOLTEIRO(A),610.11,0.00,0.00,8571.43,A
3215,84,11/20/87,ELETRICISTA E ASSEMELHADOS,M,SOLTEIRO(A),1200.00,2428.57,0.00,1142.86,A
3216,249,5/3/76,MOTORISTA DE VEICULOS DE TRANSPORTE DE CARGA,M,UNIAO ESTAVEL,428.57,428.57,571.43,57.14,A
3217,560,4/16/85,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2921.14,0.00,0.00,0.00,B
3218,530,3/6/92,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1028.57,6038.93,0.00,905.73,B
3219,132,3/27/94,AUTÔNOMO,F,SOLTEIRO(A),214.29,0.00,0.00,0.00,A
3220,480,3/14/75,SERVIDOR PÚBLICO MUNICIPAL,M,UNIAO ESTAVEL,714.29,31428.88,2571.43,4000.00,B
3221,858,2/6/84,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),628.57,0.00,0.00,0.00,A
3222,315,2/24/67,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),1142.86,0.00,0.00,128571.43,A
3223,47,6/26/74,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3428.57,16240.83,0.00,28571.43,A
3224,746,5/15/90,SERVIDOR PÚBLICO ESTADUAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),642.86,0.00,0.00,0.00,A
3225,36,10/19/66,ANALISTA DE SISTEMAS,M,UNIAO ESTAVEL,1965.71,9714.29,4000.00,0.00,C
3226,313,6/19/64,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3000.00,0.00,0.00,0.00,A
3227,226,8/4/94,ESTUDANTE,F,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
3228,770,8/18/77,ADMINISTRADOR,F,SOLTEIRO(A),1714.29,0.00,0.00,0.00,A
3229,222,7/12/42,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,48571.43,0.00,B
3230,39,10/27/86,DIRETOR DE EMPRESAS,M,SOLTEIRO(A),2857.14,42857.14,3428.57,0.00,D
3231,55,8/17/85,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,F,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,0.00,0.00,A
3232,28,12/7/92,ECONOMISTA,M,SOLTEIRO(A),857.14,0.00,0.00,0.00,A
3233,132,6/17/83,SERVIDOR PÚBLICO MUNICIPAL,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,0.00,0.00,0.00,A
3234,707,3/4/59,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),M,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,100000.00,57142.86,0.00,B
3235,410,11/24/91,ESTUDANTE,M,SOLTEIRO(A),371.43,0.00,0.00,0.00,A
3236,67,11/11/91,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),828.57,0.00,171.43,11.43,A
3237,45,7/12/55,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,F,SOLTEIRO(A),6000.00,94285.71,0.00,15714.29,A
3238,25,4/14/86,MILITAR EM GERAL,M,SOLTEIRO(A),965.71,0.00,0.00,0.00,D
3239,97,12/15/81,ENGENHEIRO,M,UNIAO ESTAVEL,2946.85,29004.55,0.00,0.00,C
3240,733,11/18/75,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1090.69,0.00,0.00,0.00,A
3241,241,8/26/91,ENFERMEIRO E NUTRICIONISTA,F,SOLTEIRO(A),342.86,0.00,0.00,0.00,A
3242,803,8/24/84,BANCARIO E ECONOMIÁRIO,F,SOLTEIRO(A),1057.14,589.16,0.00,3257.14,A
3243,45,6/17/77,ANALISTA DE SISTEMAS,M,DIVORCIADO(A),3428.57,0.00,0.00,128571.43,A
3244,440,11/7/78,ENGENHEIRO,M,SOLTEIRO(A),857.14,0.00,0.00,0.00,A
3245,979,2/2/76,PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL,M,SOLTEIRO(A),614.71,0.00,0.00,0.00,A
3246,660,5/12/80,MÚSICO,M,SOLTEIRO(A),1142.86,0.00,0.00,2285.71,A
3247,131,12/20/78,PROPRIETÁRIO DE ESTABELECIMENTO DE PREST DE SERV,F,SOLTEIRO(A),1714.29,0.00,0.00,0.00,A
3248,951,11/28/86,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,SOLTEIRO(A),800.00,8484.29,0.00,1.24,A
3249,291,12/18/79,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),7268.35,6023.09,103343.33,58571.43,C
3250,880,8/8/88,MILITAR EM GERAL,M,SOLTEIRO(A),1428.57,0.00,0.00,11428.57,B
3251,135,9/1/83,ADMINISTRADOR,F,SOLTEIRO(A),1000.00,0.00,0.00,2857.14,A
3252,81,10/13/87,ESTUDANTE,F,SOLTEIRO(A),1428.57,0.00,0.00,0.00,A
3253,301,4/20/89,ENGENHEIRO,M,SOLTEIRO(A),914.29,0.00,0.00,2857.14,A
3254,608,2/22/90,ADVOGADO,F,SOLTEIRO(A),600.00,0.00,0.00,0.00,A
3255,56,2/23/88,ANALISTA DE SISTEMAS,F,SOLTEIRO(A),1857.14,0.00,0.00,0.00,A
3256,40,11/10/56,ODONTÓLOGO E DENTISTA,M,DIVORCIADO(A),5714.29,0.00,0.00,0.00,A
3257,580,11/4/92,BANCARIO E ECONOMIÁRIO,M,SOLTEIRO(A),1228.57,0.00,0.00,0.00,A
3258,122,4/10/50,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,128571.43,0.00,0.00,B
3259,220,7/15/29,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,242857.14,0.00,0.00,B
3260,974,3/21/80,TÉCNICO DE ELETRICIDADE,M,SOLTEIRO(A),571.43,0.00,0.00,0.00,B
3261,291,8/7/92,EMPRESÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,571.43,0.00,A
3262,640,11/6/88,ESTUDANTE,M,SOLTEIRO(A),228.57,0.00,0.00,0.00,A
3263,46,4/16/53,PROPRIETÁRIO DE ESTABELECIMENTO DE PREST DE SERV,F,CASADO(A) COM BRASILEIRO(A) NATO(A),8571.43,14285.71,0.00,0.00,C
3264,718,9/12/95,ESTUDANTE,F,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
3265,68,12/19/88,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS,M,UNIAO ESTAVEL,600.00,0.00,0.00,0.00,A
3266,45,4/8/82,AGRONOMO,M,SOLTEIRO(A),5714.29,228571.43,142857.14,554.36,B
3267,719,11/17/82,SERVIDOR PÚBLICO FEDERAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2285.71,0.00,0.00,0.00,A
3268,35,1/11/54,APOSENTADO (EXCETO FUNCIONÁRIO PÚBLICO),F,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,0.00,0.00,0.00,A
3269,50,6/4/89,ADMINISTRADOR,M,SOLTEIRO(A),2085.71,0.00,0.00,0.00,C
3270,746,11/11/48,FUNCIONÁRIO PÚBLICO CIVIL APOSENTADO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,28658.25,5170.29,190.93,B
3271,210,12/29/95,MILITAR EM GERAL,M,SOLTEIRO(A),428.57,0.00,0.00,0.85,A
3272,134,12/12/85,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,SOLTEIRO(A),357.14,357.14,0.00,357.14,B
3273,64,12/9/84,ECONOMISTA,M,SOLTEIRO(A),1714.29,30945.33,0.00,14410.98,A
3274,706,9/1/85,JORNALISTA,F,CASADO(A) COM BRASILEIRO(A) NATO(A),1742.86,3142.86,0.00,285.71,A
3275,860,10/14/87,ODONTÓLOGO E DENTISTA,M,SOLTEIRO(A),1428.57,0.00,1428.57,0.00,B
3276,172,12/26/96,SERVIDOR PÚBLICO MUNICIPAL,M,SOLTEIRO(A),314.29,0.00,0.00,857.14,B
3277,880,5/21/92,ESTUDANTE,F,SOLTEIRO(A),485.71,0.00,0.00,0.00,A
3278,40,3/20/87,PUBLICITÁRIO,F,SOLTEIRO(A),571.43,0.00,0.00,0.00,A
3279,748,5/30/97,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),471.43,0.00,0.00,0.00,A
3280,133,9/13/84,PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA,M,SOLTEIRO(A),742.86,0.00,0.00,0.00,A
3281,207,11/28/82,ADMINISTRADOR,M,SOLTEIRO(A),457.14,0.00,296.29,1428.57,D
3282,272,10/4/85,ANALISTA DE SISTEMAS,M,DIVORCIADO(A),2000.00,17142.86,0.00,0.00,A
3283,48,3/3/79,EMPRESÁRIO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),857.14,0.00,828.57,0.00,A
3284,291,3/24/72,TRABALHADOR DE CONSTRUÇÃO CIVIL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1000.00,0.00,0.00,0.00,A
3285,130,1/4/84,MÉDICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4285.71,42857.14,5714.29,28571.43,D
3286,708,10/20/83,ANALISTA DE SISTEMAS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1473.68,0.00,0.00,0.00,A
3287,917,1/17/86,ANALISTA DE SISTEMAS,M,UNIAO ESTAVEL,1628.57,0.00,0.00,285.71,A
3288,306,11/1/84,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,0.00,0.00,A
3289,960,7/8/80,ENGENHEIRO,M,SOLTEIRO(A),1428.57,0.00,0.00,0.00,A
3290,90,11/11/88,SERVIDOR PÚBLICO ESTADUAL,M,SOLTEIRO(A),1428.57,0.00,0.00,0.00,B
3291,840,6/1/77,SERVIDOR PÚBLICO MUNICIPAL,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,0.00,0.00,A
3292,723,12/23/94,ESTUDANTE,M,SOLTEIRO(A),485.71,0.00,0.00,0.00,B
3293,608,1/9/79,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),5714.29,14285.71,28571.43,173.75,B
3294,122,11/7/85,ROTEIRISTA / ESCRITORA,M,CASADO(A) COM BRASILEIRO(A) NATO(A),2857.14,0.00,0.00,42.86,A
3295,320,12/31/93,ESTUDANTE,M,SOLTEIRO(A),328.57,0.00,0.00,0.00,A
3296,650,4/19/83,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),4434.86,53743.71,15714.29,857.14,B
3297,785,5/6/82,VETERINÁRIO E ZOOTECNISTA,F,SOLTEIRO(A),285.71,0.00,0.00,0.00,A
3298,80,6/2/90,ADMINISTRADOR,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
3299,134,6/12/89,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,F,SOLTEIRO(A),3428.57,11342.20,0.00,4871.09,B
3300,130,7/9/85,ENGENHEIRO,M,SOLTEIRO(A),2171.43,0.00,0.00,0.00,B
3301,135,12/14/88,ENGENHEIRO,M,SOLTEIRO(A),1857.14,142.86,0.00,0.00,A
3302,392,8/11/89,ESTUDANTE,M,SOLTEIRO(A),285.71,1969.29,0.00,4857.14,A
3303,719,6/25/77,ADMINISTRADOR,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1485.71,20084.00,0.00,85155.59,A
3304,290,6/16/61,AUTÔNOMO,M,DIVORCIADO(A),2857.14,0.00,0.00,2857.14,C
3305,97,12/29/71,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),4142.86,20000.00,7142.86,28.57,A
3306,207,6/23/74,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),3714.29,62256.19,0.00,2857.14,A
3307,840,9/28/83,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,DIVORCIADO(A),1428.57,0.00,0.00,0.00,A
3308,510,5/13/62,MÉDICO,M,UNIAO ESTAVEL,5714.29,0.00,0.00,0.00,A
3309,15,1/8/96,ESTUDANTE,M,SOLTEIRO(A),428.57,0.00,0.00,0.00,A
3310,604,5/10/87,EMPRESÁRIO,M,SOLTEIRO(A),685.71,342.86,857.14,0.00,A
3311,690,10/4/70,ENGENHEIRO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1428.57,0.00,0.00,0.00,A
3312,703,5/21/83,SERVIDOR PÚBLICO FEDERAL,M,SOLTEIRO(A),5714.29,102857.14,0.00,0.00,B
3313,375,6/6/86,ADVOGADO,F,SOLTEIRO(A),3714.29,0.00,0.00,14285.71,A
3314,141,8/26/88,ANALISTA DE SISTEMAS,M,SOLTEIRO(A),642.15,0.00,0.00,0.00,A
3315,490,1/2/86,VETERINÁRIO E ZOOTECNISTA,F,SOLTEIRO(A),400.00,0.00,0.00,0.00,B
3316,570,8/8/89,ENFERMEIRO E NUTRICIONISTA,F,SOLTEIRO(A),1081.43,0.00,0.00,2000.00,A
3317,93,5/31/71,TRABALHADOR METALÚRGICO E SIDERÚRGICO,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1142.86,0.00,0.00,142857.14,A
3318,248,8/4/64,PROFESSOR DE PRIMEIRO E SEGUNDO GRAUS,M,CASADO(A) COM BRASILEIRO(A) NATO(A),1857.14,11428.57,0.00,28.57,A
